index,addr_pct_cd,date,law_cat_cd,count,precinct_area,areaName,Borough,areaType,median_rent,Neighborhood,ZIP Codes,danger_ratio
13666,113,2020-09,FELONY,223,Jamaica South,Jamaica,QUEENS,neighborhood,2002.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.3341658341658342
13667,113,2020-09,MISDEMEANOR,248,Jamaica South,Jamaica,QUEENS,neighborhood,2002.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.24775224775224775
13668,113,2020-09,VIOLATION,100,Jamaica South,Jamaica,QUEENS,neighborhood,2002.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.04995004995004995
13669,114,2020-09,FELONY,277,Astoria,Astoria,QUEENS,neighborhood,2100.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.39571428571428574
13670,114,2020-09,MISDEMEANOR,461,Astoria,Astoria,QUEENS,neighborhood,2100.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.439047619047619
13671,114,2020-09,VIOLATION,155,Astoria,Astoria,QUEENS,neighborhood,2100.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.07380952380952381
13672,115,2020-09,FELONY,194,Jackson Heights / East Elmhurst,Jackson Heights,QUEENS,neighborhood,1950.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.29846153846153844
13673,115,2020-09,MISDEMEANOR,329,Jackson Heights / East Elmhurst,Jackson Heights,QUEENS,neighborhood,1950.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.3374358974358974
13674,115,2020-09,VIOLATION,107,Jackson Heights / East Elmhurst,Jackson Heights,QUEENS,neighborhood,1950.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.054871794871794874
13687,1,2020-10,FELONY,144,Financial District / Tribeca,All Downtown,MANHATTAN,submarket,3200.0,Lower Manhattan,"[10004, 10005, 10006, 10007, 10038, 10280]",0.135
13688,1,2020-10,MISDEMEANOR,344,Financial District / Tribeca,All Downtown,MANHATTAN,submarket,3200.0,Lower Manhattan,"[10004, 10005, 10006, 10007, 10038, 10280]",0.215
13689,1,2020-10,VIOLATION,53,Financial District / Tribeca,All Downtown,MANHATTAN,submarket,3200.0,Lower Manhattan,"[10004, 10005, 10006, 10007, 10038, 10280]",0.0165625
13690,6,2020-10,FELONY,177,Greenwich Village / West Village,West Village,MANHATTAN,neighborhood,3234.0,Greenwich Village and Soho,"[10012, 10013, 10014]",0.16419294990723562
13691,6,2020-10,MISDEMEANOR,232,Greenwich Village / West Village,West Village,MANHATTAN,neighborhood,3234.0,Greenwich Village and Soho,"[10012, 10013, 10014]",0.14347557204700062
13692,6,2020-10,VIOLATION,37,Greenwich Village / West Village,West Village,MANHATTAN,neighborhood,3234.0,Greenwich Village and Soho,"[10012, 10013, 10014]",0.011440940012368584
13693,9,2020-10,FELONY,150,East Village / Alphabet City,East Village,MANHATTAN,neighborhood,2749.0,Lower East Side,"[10002, 10003, 10009]",0.1636958894143325
13694,9,2020-10,MISDEMEANOR,181,East Village / Alphabet City,East Village,MANHATTAN,neighborhood,2749.0,Lower East Side,"[10002, 10003, 10009]",0.1316842488177519
13695,9,2020-10,VIOLATION,56,East Village / Alphabet City,East Village,MANHATTAN,neighborhood,2749.0,Lower East Side,"[10002, 10003, 10009]",0.02037104401600582
13696,10,2020-10,FELONY,123,Chelsea / Hudson Yards,Chelsea,MANHATTAN,neighborhood,3372.0,Chelsea and Clinton,"[10001, 10011, 10018, 10019, 10020, 10036]",0.1094306049822064
13697,10,2020-10,MISDEMEANOR,112,Chelsea / Hudson Yards,Chelsea,MANHATTAN,neighborhood,3372.0,Chelsea and Clinton,"[10001, 10011, 10018, 10019, 10020, 10036]",0.066429418742586
13698,10,2020-10,VIOLATION,44,Chelsea / Hudson Yards,Chelsea,MANHATTAN,neighborhood,3372.0,Chelsea and Clinton,"[10001, 10011, 10018, 10019, 10020, 10036]",0.013048635824436536
13699,13,2020-10,FELONY,204,Flatiron / Midtown South,Flatiron,MANHATTAN,neighborhood,4000.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.153
13700,13,2020-10,MISDEMEANOR,362,Flatiron / Midtown South,Flatiron,MANHATTAN,neighborhood,4000.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.181
13701,13,2020-10,VIOLATION,71,Flatiron / Midtown South,Flatiron,MANHATTAN,neighborhood,4000.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.01775
13702,17,2020-10,FELONY,108,Midtown East,Midtown East,MANHATTAN,neighborhood,2754.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.11764705882352941
13703,17,2020-10,MISDEMEANOR,261,Midtown East,Midtown East,MANHATTAN,neighborhood,2754.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.1895424836601307
13704,17,2020-10,VIOLATION,29,Midtown East,Midtown East,MANHATTAN,neighborhood,2754.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.010530137981118372
13705,19,2020-10,FELONY,261,Upper East Side,Upper East Side,MANHATTAN,neighborhood,2500.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.3132
13706,19,2020-10,MISDEMEANOR,316,Upper East Side,Upper East Side,MANHATTAN,neighborhood,2500.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.2528
13707,19,2020-10,VIOLATION,62,Upper East Side,Upper East Side,MANHATTAN,neighborhood,2500.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.0248
13708,20,2020-10,FELONY,79,Upper West Side,Upper West Side,MANHATTAN,neighborhood,2825.0,Upper West Side,"[10023, 10024, 10025]",0.08389380530973452
13709,20,2020-10,MISDEMEANOR,209,Upper West Side,Upper West Side,MANHATTAN,neighborhood,2825.0,Upper West Side,"[10023, 10024, 10025]",0.1479646017699115
13710,20,2020-10,VIOLATION,33,Upper West Side,Upper West Side,MANHATTAN,neighborhood,2825.0,Upper West Side,"[10023, 10024, 10025]",0.01168141592920354
13711,22,2020-10,FELONY,2,Central Park,Central Park South,MANHATTAN,neighborhood,6500.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.0009230769230769231
13712,22,2020-10,MISDEMEANOR,10,Central Park,Central Park South,MANHATTAN,neighborhood,6500.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.003076923076923077
13713,23,2020-10,FELONY,129,East Harlem South,East Harlem,MANHATTAN,neighborhood,2195.0,East Harlem,"[10029, 10035]",0.1763097949886105
13714,23,2020-10,MISDEMEANOR,237,East Harlem South,East Harlem,MANHATTAN,neighborhood,2195.0,East Harlem,"[10029, 10035]",0.21594533029612756
13715,23,2020-10,VIOLATION,86,East Harlem South,East Harlem,MANHATTAN,neighborhood,2195.0,East Harlem,"[10029, 10035]",0.03917995444191344
13716,24,2020-10,FELONY,115,Upper West Side North,All Upper West Side,MANHATTAN,submarket,2825.0,Upper West Side,"[10023, 10024, 10025]",0.12212389380530973
13717,24,2020-10,MISDEMEANOR,185,Upper West Side North,All Upper West Side,MANHATTAN,submarket,2825.0,Upper West Side,"[10023, 10024, 10025]",0.13097345132743363
13718,24,2020-10,VIOLATION,47,Upper West Side North,All Upper West Side,MANHATTAN,submarket,2825.0,Upper West Side,"[10023, 10024, 10025]",0.01663716814159292
13719,25,2020-10,FELONY,186,East Harlem North,East Harlem,MANHATTAN,neighborhood,2195.0,East Harlem,"[10029, 10035]",0.2542141230068337
13720,25,2020-10,MISDEMEANOR,322,East Harlem North,East Harlem,MANHATTAN,neighborhood,2195.0,East Harlem,"[10029, 10035]",0.2933940774487471
13721,25,2020-10,VIOLATION,77,East Harlem North,East Harlem,MANHATTAN,neighborhood,2195.0,East Harlem,"[10029, 10035]",0.03507972665148064
13722,26,2020-10,FELONY,85,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,2896.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.08805248618784531
13723,26,2020-10,MISDEMEANOR,148,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,2896.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.10220994475138122
13724,26,2020-10,VIOLATION,39,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,2896.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.013466850828729282
13725,28,2020-10,FELONY,124,West Harlem,West Harlem,MANHATTAN,neighborhood,2295.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.16209150326797386
13726,28,2020-10,MISDEMEANOR,235,West Harlem,West Harlem,MANHATTAN,neighborhood,2295.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.2047930283224401
13727,28,2020-10,VIOLATION,48,West Harlem,West Harlem,MANHATTAN,neighborhood,2295.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.02091503267973856
13728,30,2020-10,FELONY,101,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2348.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.12904599659284496
13729,30,2020-10,MISDEMEANOR,163,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2348.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.13884156729131175
13730,30,2020-10,VIOLATION,52,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2348.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.022146507666098807
13731,32,2020-10,FELONY,154,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2195.0,East Harlem,"[10029, 10035]",0.21047835990888383
13732,32,2020-10,MISDEMEANOR,234,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2195.0,East Harlem,"[10029, 10035]",0.21321184510250568
13733,32,2020-10,VIOLATION,102,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2195.0,East Harlem,"[10029, 10035]",0.04646924829157175
13734,33,2020-10,FELONY,136,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,2100.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.19428571428571428
13735,33,2020-10,MISDEMEANOR,194,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,2100.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.18476190476190477
13736,33,2020-10,VIOLATION,53,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,2100.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.025238095238095237
13737,34,2020-10,FELONY,175,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,2100.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.25
13738,34,2020-10,MISDEMEANOR,236,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,2100.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.22476190476190477
13739,34,2020-10,VIOLATION,56,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,2100.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.02666666666666667
13740,40,2020-10,FELONY,353,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,2200.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.4813636363636364
13741,40,2020-10,MISDEMEANOR,476,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,2200.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.43272727272727274
13742,40,2020-10,VIOLATION,146,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,2200.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.06636363636363636
13743,43,2020-10,FELONY,300,Soundview,Soundview,BRONX,neighborhood,1862.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.4833512352309345
13744,43,2020-10,MISDEMEANOR,376,Soundview,Soundview,BRONX,neighborhood,1862.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.4038668098818475
13745,43,2020-10,VIOLATION,143,Soundview,Soundview,BRONX,neighborhood,1862.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.07679914070891515
13746,44,2020-10,FELONY,304,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,1875.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.4864
13747,44,2020-10,MISDEMEANOR,470,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,1875.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.5013333333333333
13748,44,2020-10,VIOLATION,136,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,1875.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.07253333333333334
13749,46,2020-10,FELONY,245,University Heights / Fordham,University Heights,BRONX,neighborhood,1799.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.4085603112840467
13750,46,2020-10,MISDEMEANOR,400,University Heights / Fordham,University Heights,BRONX,neighborhood,1799.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.44469149527515284
13751,46,2020-10,VIOLATION,130,University Heights / Fordham,University Heights,BRONX,neighborhood,1799.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.07226236798221233
13752,48,2020-10,FELONY,215,Belmont / Tremont,Belmont,BRONX,neighborhood,2075.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.3108433734939759
13753,48,2020-10,MISDEMEANOR,320,Belmont / Tremont,Belmont,BRONX,neighborhood,2075.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.30843373493975906
13754,48,2020-10,VIOLATION,115,Belmont / Tremont,Belmont,BRONX,neighborhood,2075.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.05542168674698795
13755,49,2020-10,FELONY,148,Pelham Parkway / Morris Park,Pelham Parkway,BRONX,neighborhood,1899.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.23380726698262244
13756,49,2020-10,MISDEMEANOR,264,Pelham Parkway / Morris Park,Pelham Parkway,BRONX,neighborhood,1899.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.27804107424960506
13757,49,2020-10,VIOLATION,66,Pelham Parkway / Morris Park,Pelham Parkway,BRONX,neighborhood,1899.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.03475513428120063
13758,50,2020-10,FELONY,123,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2400.0,Kingsbridge and Riverdale,"[10463, 10471]",0.15375
13759,50,2020-10,MISDEMEANOR,202,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2400.0,Kingsbridge and Riverdale,"[10463, 10471]",0.16833333333333333
13760,50,2020-10,VIOLATION,60,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2400.0,Kingsbridge and Riverdale,"[10463, 10471]",0.025
13761,52,2020-10,FELONY,248,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1650.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.4509090909090909
13762,52,2020-10,MISDEMEANOR,386,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1650.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.4678787878787879
13763,52,2020-10,VIOLATION,93,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1650.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.056363636363636366
13764,60,2020-10,FELONY,150,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,2303.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.19539730785931395
13765,60,2020-10,MISDEMEANOR,181,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,2303.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.15718627876682587
13766,60,2020-10,VIOLATION,71,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,2303.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.030829353017802867
13767,61,2020-10,FELONY,135,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,1900.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.2131578947368421
13768,61,2020-10,MISDEMEANOR,205,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,1900.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.21578947368421053
13769,61,2020-10,VIOLATION,50,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,1900.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.02631578947368421
13770,62,2020-10,FELONY,133,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,1700.0,Borough Park,"[11204, 11218, 11219, 11230]",0.23470588235294118
13771,62,2020-10,MISDEMEANOR,240,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,1700.0,Borough Park,"[11204, 11218, 11219, 11230]",0.2823529411764706
13772,62,2020-10,VIOLATION,99,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,1700.0,Borough Park,"[11204, 11218, 11219, 11230]",0.05823529411764706
13773,66,2020-10,FELONY,116,Borough Park,Borough Park,BROOKLYN,neighborhood,1795.0,Borough Park,"[11204, 11218, 11219, 11230]",0.19387186629526462
13774,66,2020-10,MISDEMEANOR,176,Borough Park,Borough Park,BROOKLYN,neighborhood,1795.0,Borough Park,"[11204, 11218, 11219, 11230]",0.19610027855153203
13775,66,2020-10,VIOLATION,47,Borough Park,Borough Park,BROOKLYN,neighborhood,1795.0,Borough Park,"[11204, 11218, 11219, 11230]",0.02618384401114206
13776,67,2020-10,FELONY,276,East Flatbush,East Flatbush,BROOKLYN,neighborhood,2100.0,Flatbush,"[11203, 11210, 11225, 11226]",0.3942857142857143
13777,67,2020-10,MISDEMEANOR,251,East Flatbush,East Flatbush,BROOKLYN,neighborhood,2100.0,Flatbush,"[11203, 11210, 11225, 11226]",0.23904761904761904
13778,67,2020-10,VIOLATION,152,East Flatbush,East Flatbush,BROOKLYN,neighborhood,2100.0,Flatbush,"[11203, 11210, 11225, 11226]",0.07238095238095238
13779,68,2020-10,FELONY,110,Bay Ridge / Dyker Heights,Bay Ridge,BROOKLYN,neighborhood,1850.0,Southwest Brooklyn,"[11209, 11214, 11228]",0.1783783783783784
13780,68,2020-10,MISDEMEANOR,206,Bay Ridge / Dyker Heights,Bay Ridge,BROOKLYN,neighborhood,1850.0,Southwest Brooklyn,"[11209, 11214, 11228]",0.2227027027027027
13781,68,2020-10,VIOLATION,78,Bay Ridge / Dyker Heights,Bay Ridge,BROOKLYN,neighborhood,1850.0,Southwest Brooklyn,"[11209, 11214, 11228]",0.04216216216216216
13782,69,2020-10,FELONY,107,Canarsie,Canarsie,BROOKLYN,neighborhood,2300.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.13956521739130434
13783,69,2020-10,MISDEMEANOR,165,Canarsie,Canarsie,BROOKLYN,neighborhood,2300.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.14347826086956522
13784,69,2020-10,VIOLATION,63,Canarsie,Canarsie,BROOKLYN,neighborhood,2300.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.027391304347826086
13785,70,2020-10,FELONY,158,Flatbush / Ditmas Park,Flatbush,BROOKLYN,neighborhood,2150.0,Flatbush,"[11203, 11210, 11225, 11226]",0.22046511627906976
13786,70,2020-10,MISDEMEANOR,251,Flatbush / Ditmas Park,Flatbush,BROOKLYN,neighborhood,2150.0,Flatbush,"[11203, 11210, 11225, 11226]",0.23348837209302326
13787,70,2020-10,VIOLATION,89,Flatbush / Ditmas Park,Flatbush,BROOKLYN,neighborhood,2150.0,Flatbush,"[11203, 11210, 11225, 11226]",0.0413953488372093
13788,71,2020-10,FELONY,143,Crown Heights North,Crown Heights,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.1865217391304348
13789,71,2020-10,MISDEMEANOR,257,Crown Heights North,Crown Heights,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.2234782608695652
13790,71,2020-10,VIOLATION,69,Crown Heights North,Crown Heights,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.03
13791,72,2020-10,FELONY,145,Sunset Park / Windsor Terrace,Windsor Terrace,BROOKLYN,neighborhood,2590.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.16795366795366795
13792,72,2020-10,MISDEMEANOR,237,Sunset Park / Windsor Terrace,Windsor Terrace,BROOKLYN,neighborhood,2590.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.18301158301158302
13793,72,2020-10,VIOLATION,53,Sunset Park / Windsor Terrace,Windsor Terrace,BROOKLYN,neighborhood,2590.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.020463320463320462
13794,73,2020-10,FELONY,250,Brownsville,Brownsville,BROOKLYN,neighborhood,1915.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.391644908616188
13795,73,2020-10,MISDEMEANOR,283,Brownsville,Brownsville,BROOKLYN,neighborhood,1915.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.29556135770234987
13796,73,2020-10,VIOLATION,125,Brownsville,Brownsville,BROOKLYN,neighborhood,1915.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.06527415143603134
13797,75,2020-10,FELONY,452,East New York,East New York,BROOKLYN,neighborhood,2100.0,East New York and New Lots,"[11207, 11208]",0.6457142857142857
13798,75,2020-10,MISDEMEANOR,501,East New York,East New York,BROOKLYN,neighborhood,2100.0,East New York and New Lots,"[11207, 11208]",0.47714285714285715
13799,75,2020-10,VIOLATION,167,East New York,East New York,BROOKLYN,neighborhood,2100.0,East New York and New Lots,"[11207, 11208]",0.07952380952380952
13800,76,2020-10,FELONY,63,Red Hook / Carroll Gardens,Carroll Gardens,BROOKLYN,neighborhood,2750.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.06872727272727273
13801,76,2020-10,MISDEMEANOR,88,Red Hook / Carroll Gardens,Carroll Gardens,BROOKLYN,neighborhood,2750.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.064
13802,76,2020-10,VIOLATION,20,Red Hook / Carroll Gardens,Carroll Gardens,BROOKLYN,neighborhood,2750.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.007272727272727273
13803,77,2020-10,FELONY,153,Crown Heights South,Crown Heights,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.19956521739130434
13804,77,2020-10,MISDEMEANOR,230,Crown Heights South,Crown Heights,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.2
13805,77,2020-10,VIOLATION,85,Crown Heights South,Crown Heights,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.03695652173913044
13806,78,2020-10,FELONY,95,Park Slope,Park Slope,BROOKLYN,neighborhood,2800.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.10178571428571428
13807,78,2020-10,MISDEMEANOR,160,Park Slope,Park Slope,BROOKLYN,neighborhood,2800.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.11428571428571428
13808,78,2020-10,VIOLATION,35,Park Slope,Park Slope,BROOKLYN,neighborhood,2800.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.0125
13809,79,2020-10,FELONY,193,Bedford-Stuyvesant North,Bedford-Stuyvesant,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.25173913043478263
13810,79,2020-10,MISDEMEANOR,331,Bedford-Stuyvesant North,Bedford-Stuyvesant,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.28782608695652173
13811,79,2020-10,VIOLATION,101,Bedford-Stuyvesant North,Bedford-Stuyvesant,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.04391304347826087
13812,81,2020-10,FELONY,187,Bedford-Stuyvesant Central,Bedford-Stuyvesant,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.24391304347826087
13813,81,2020-10,MISDEMEANOR,186,Bedford-Stuyvesant Central,Bedford-Stuyvesant,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.1617391304347826
13814,81,2020-10,VIOLATION,78,Bedford-Stuyvesant Central,Bedford-Stuyvesant,BROOKLYN,neighborhood,2300.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.03391304347826087
13815,83,2020-10,FELONY,232,Bushwick,Bushwick,BROOKLYN,neighborhood,2399.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.2901208837015423
13816,83,2020-10,MISDEMEANOR,214,Bushwick,Bushwick,BROOKLYN,neighborhood,2399.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.1784076698624427
13817,83,2020-10,VIOLATION,79,Bushwick,Bushwick,BROOKLYN,neighborhood,2399.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.03293038766152564
13818,84,2020-10,FELONY,148,Brooklyn Heights / Downtown Brooklyn,Downtown Brooklyn,BROOKLYN,neighborhood,2900.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.15310344827586206
13819,84,2020-10,MISDEMEANOR,203,Brooklyn Heights / Downtown Brooklyn,Downtown Brooklyn,BROOKLYN,neighborhood,2900.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.14
13820,84,2020-10,VIOLATION,56,Brooklyn Heights / Downtown Brooklyn,Downtown Brooklyn,BROOKLYN,neighborhood,2900.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.019310344827586208
13821,88,2020-10,FELONY,95,Fort Greene / Clinton Hill,Fort Greene,BROOKLYN,neighborhood,2820.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.10106382978723404
13822,88,2020-10,MISDEMEANOR,159,Fort Greene / Clinton Hill,Fort Greene,BROOKLYN,neighborhood,2820.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.1127659574468085
13823,88,2020-10,VIOLATION,47,Fort Greene / Clinton Hill,Fort Greene,BROOKLYN,neighborhood,2820.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.016666666666666666
13824,90,2020-10,FELONY,171,Williamsburg South,Williamsburg,BROOKLYN,neighborhood,2840.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.18063380281690142
13825,90,2020-10,MISDEMEANOR,227,Williamsburg South,Williamsburg,BROOKLYN,neighborhood,2840.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.15985915492957747
13826,90,2020-10,VIOLATION,82,Williamsburg South,Williamsburg,BROOKLYN,neighborhood,2840.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.028873239436619718
13827,94,2020-10,FELONY,137,Greenpoint,Greenpoint,BROOKLYN,neighborhood,2700.0,Greenpoint,"[11211, 11222]",0.15222222222222223
13828,94,2020-10,MISDEMEANOR,168,Greenpoint,Greenpoint,BROOKLYN,neighborhood,2700.0,Greenpoint,"[11211, 11222]",0.12444444444444444
13829,94,2020-10,VIOLATION,59,Greenpoint,Greenpoint,BROOKLYN,neighborhood,2700.0,Greenpoint,"[11211, 11222]",0.02185185185185185
